,Produto,Preço Base,Preço Final
372,"Água Mineral Igarape 1,5 Litro",3.59,3.59
373,"Água Mineral Igarape Pet 1,5Litro",4.29,4.29
374,Água de Coco Esterilizada Kero Coco 200Ml,2.49,2.49
375,Água Mineral sem Gás Daflora Garrafa 510Ml,1.49,1.49
376,Água Mineral com Gás Igarape Garrafa 500Ml,2.29,2.29
377,Energético Energy Green Monster 473Ml,9.99,9.99
378,Isotônico de Frutas Cítricas Gatorade 500Ml,4.99,4.99
379,Isotônico de Morango com Maracujá Gatorade 500Ml,4.99,4.99
380,Isotônico de Tangerina Gatorade 500Ml,4.99,4.99
381,Isotônico de Laranja Gatorade 500Ml,4.99,4.99
382,Energético Juice Mango Loco Monster 473Ml,9.99,9.99
383,Isotônico de Maracujá Gatorade 500Ml,4.99,4.99
384,Isotônico de Limão Gatorade 500Ml,4.99,4.99
385,Isotônico de Uva Gatorade 500Ml,4.99,4.99
386,Energético Red Bull Tradicional 250Ml,9.99,9.99
387,Energético Energy Drink Red Bull Lata 355Ml,11.99,11.99
388,Energético Red Bull Energy Drink Tropical 250Ml,9.99,9.99
389,Energético Summer Melancia Red Bull Lata 250Ml,9.99,9.99
390,Energy Drink The Summer Edition Sabor Pitaya Red Bull 250Ml,9.99,9.99
391,Energético Dopamina Drink Tangerina 269Ml,6.49,6.49
392,Energético Dopamina Extreme 269Ml,6.49,6.49
393,Energético Dopamina Lata 269Ml,6.49,6.49
394,Energético Dopamina Maçã Verde 269Ml,6.49,6.49
395,Energético Frutas Tropicas Extralife 2L,6.98,6.98
396,Energético Dopamina 269Ml,6.49,6.49
397,Coca-Cola 2L,9.89,9.89
398,Coca-Cola Retornável 2L,6.99,6.99
399,Coca- Cola sem Açucar 2L,9.89,9.89
400,Coca-Cola Original 200Ml,2.0,2.0
401,Coca-Cola Retornável 1L,3.99,3.99
402,Refrigerante de Guaraná Antárctica 200Ml,1.5,1.5
403,Refrigerante Guaraná Antarctica 2L,8.79,8.79
404,Refrigerante Antarctica Zero 200Ml,1.5,1.5
405,Coca-Cola sem Açucar 200 Ml,2.0,2.0
406,Refrigerante Pepsi Cola 2L,7.79,7.79
407,Kuat Guaraná 2L,6.49,6.49
408,Refrigerante Sukita Laranja Garrafa 2L,5.99,5.99
409,Refrigerante Zero Pepsi 2L,7.79,7.79
410,Coca-Cola sem Açúcar Retornável 2L,6.99,6.99
411,Refrigerante Guaraná sem Açúcar Antarctica 2L,8.79,8.79
412,Coca-Cola Original 350Ml,4.0,4.0
413,Refrigerante de Uva Sukita 2L,5.99,5.99
414,Fanta Laranja 2L,8.98,8.98
415,Coca-Cola Original 220Ml,2.79,2.79
416,Refrigerante Tubaína Sukita 2L,5.99,5.99
417,Refrigerante de Soda Limonada Antarctica 200Ml,1.5,1.5
418,Água Tônica Zero Antarctica 350Ml,3.89,3.89
419,Guarapan 2L,6.98,6.98
420,Refrigerante Twist Pepsi 200Ml,1.5,1.5
421,Fanta Laranja 200Ml,1.79,1.79
422,Refrigerante de Laranja Sukita 200Ml,1.5,1.5
423,Água Tônica Antárctica 350Ml,3.89,3.89
424,Refrigerante Guaraná Antarctica Lata 350Ml,3.5,3.5
425,Água Tônica Schweppes 350Ml,4.0,4.0
426,Refrigerante de Cola Zero Açúcar Black Pepsi 200Ml,1.5,1.5
427,Refrigerante de Uva Fanta 2L,8.98,8.98
428,Refrigerante Soda Limonada Antarctica 2L,6.79,6.79
429,Refrigerante Mate Couro Guaraná Tradicional Pet 2 Litros,7.99,7.99
430,Fanta Guaraná 200Ml,1.79,1.79
431,Fanta Laranja Zero 2L,8.98,8.98
432,Refrigerante Schweppes Citrus Leve em Açúcares 350Ml,4.5,4.5
433,Coca-Cola sem Açúcar 600Ml,5.29,5.29
434,Refri Guarana Antarctica 1Lt Retornavel,3.79,3.79
435,Fanta Laranja Retornável 2L,6.99,6.99
436,Refrigerante Mate Couro 250Ml,2.5,2.5
437,Fanta Guaraná 2L,8.49,8.49
438,Fanta Uva 220Ml,2.5,2.5
439,Fanta Laranja 600Ml,4.98,4.98
440,Água Tônica Antarctica 1L,8.98,8.98
441,Fanta Laranja 350Ml,3.5,3.5
