,Produto,Preço Base,Preço Final
339,Sabao Glic Ype Neutro 900G,17.48,14.3
340,"Lava-Roupas Pó Omo Lavagem Perfeita Caixa 2,2Kg Tamanho Família",28.99,28.99
341,"Amaciante de Roupa Aconchego Ypê Frasco Leve 2L Pague 1,8L",9.99,9.99
342,"Lava-Roupas em Pó Omo Lavagem Perfeita Sanitiza & Higieniza Tamanho Família 2,2Kg",28.5,28.5
343,"Amaciante Ypê Intenso Leve 2L Pague 1,6L",9.99,9.99
344,Lava Roupas em Pó para Roupas Brancas e Coloridas Limpeza Total Brilhante Sachê 800G,12.98,12.98
345,Lava-Roupas Líquido Omo Lavagem Perfeita Sachê 900Ml Refil Econômico,16.95,16.95
346,"Lava-Roupas Pó Concentrado Maciez Tixan Ypê 1,6Kg",22.99,22.99
347,Amaciante Concentrado Puro Cuidado Comfort Pague 400Ml Leve 500Ml,6.99,6.99
348,"Lava Roupas em Pó Limpeza Total para Roupas Brancas e Coloridas Brilhante Sachê 1,6Kg",17.99,17.99
349,Lava-Roupas Pó Puro Cuidado Omo 800G,14.98,14.98
350,Lava Roupas em Pó Concentrado Maciez Tixan Ypê 800G,13.99,13.99
351,"Lava-Roupas em Pó Concentrado Primavera Tixan Ypê 1,6Kg",18.99,18.99
352,Amaciante Baby Soft Toque de Carinho 5L,18.99,18.99
353,Amaciante de Roupa Concentrado Brisa Intenso Downy 1L,25.99,25.99
354,"Lava-Roupas Pó Omo Lavagem Perfeita Sanitiza & Higieniza Caixa 1,6Kg",23.31,23.31
355,"Lava-Roupas em Pó Concentrado Primavera Tixan Ypê 1,3Kg",18.01,18.01
356,Tira Manchas Gel Multiuso Vanish 500Ml,13.77,13.77
357,Cloro Marina 1 Litro,5.29,5.29
358,Alvejante Classic sem Cloro 2 Litros,16.49,16.49
359,"Lava Roupas em Pó para Roupas Brancas e Coloridas Limpeza Total Brilhante 1,6Kg",19.99,19.99
360,Amaciante Concentrado Cuidado Intensivo Comfort Leve 500 Pague 400Ml,6.99,6.99
361,Amaciante para Roupinhas de Bebê Vida Macia Camomila 500Ml,5.61,5.61
362,Amaciante para Roupinhas de Bebê Vida Macia Camomila Embalagem 1L,9.69,9.69
363,Amaciante Concentrado Comfort Intense Puro Cuidado 500Ml,6.99,6.99
364,Lava-Roupas em Pó Concentrado Maciez Tixan Ypê 400G,8.47,8.47
365,"Amaciante de Roupa Concentrado Brisa Intenso Downy 1,5L",29.9,29.9
366,"Lava-Roupas em Pó para Roupas Brancas e Coloridas Delicadeza Total Brilhante Sachê 1,6Kg",22.14,22.14
367,Amaciante Marina Conforto Embalagem 2 Litros,6.98,6.98
368,Amaciante de Roupa Concentrado Brisa Intenso Downy 500Ml,11.65,11.65
369,Amaciante Ypê Delicado 2L,11.79,11.79
370,Facilitador Passe Comfort Refil 500Ml,13.76,13.76
371,Tira Manchas Semorin Embalagem 100Ml,11.98,11.98
372,Tira Manchas Gel Vanish Roupas Brancas 500Ml,15.99,15.99
373,Sabão Líquido Urca 3L,21.19,21.19
374,Amaciante Tuff Plus Azul Embalagem 500Ml,3.29,3.29
